pixel,1400A,1450A,1500A,1550A,1600A,1650A,1700A,1750A
1	0.00006401101178343457	0.00006333328990854999	0.00006369310354669292	0.00006908554025189298	0.00007100526131382622	0.00007121764775526771	0.00006780673939981891	0.00006521721933220715
2	0.00006443905824815849	0.00006440331092122632	0.00006386616541385487	0.00006964867305638165	0.00007121260240044064	0.00007228288449910488	0.00006885434426639931	0.00006580687728276783
3	0.00006473543676910668	0.00006567533330564666	0.00006428998289777875	0.00006984056943676415	0.00007102785921879954	0.00007318795331192512	0.00007006015065539329	0.00006655568428740649
4	0.00006493336747225882	0.00006696607458318335	0.0000650120195776039	0.0000697033068319939	0.00007067160829038033	0.0000741010568674411	0.00007139206261899286	0.00006756420174878056
5	0.00006497608272411943	0.00006810210087784515	0.00006607163054176026	0.00006952527075508809	0.00007041519767519213	0.00007532193195826657	0.0000727897221709243	0.0000689021102929285
6	0.00006487903424178714	0.00006910197369373514	0.00006753763914094992	0.0000695671664974208	0.0000704437703602805	0.00007695727159660201	0.00007421554965698065	0.00007068822359250632
7	0.0000648056294128198	0.00007011632297911618	0.00006943720725890404	0.00006986888637003636	0.00007085876510355571	0.00007875572135664231	0.00007569050978462463	0.00007294828635544525
8	0.00006496288597708147	0.0000711842371238626	0.0000716154001564999	0.00007037114313250324	0.00007166476621448166	0.0000803381269481722	0.00007723588829353476	0.0000755893156504078
9	0.00006544110245564951	0.00007215143273638933	0.00007379837776022543	0.0000710388191609473	0.00007279458677300595	0.00008147962096042698	0.00007879841587141287	0.0000784572132552217
10	0.00006609576415635895	0.00007281578696971849	0.00007583498780551626	0.00007190304502270333	0.00007414998386499079	0.00008215424373138298	0.00008040854411111621	0.00008143318229782308
11	0.00006671698811393256	0.00007313061861868545	0.00007778471925085866	0.00007312009844903258	0.00007558802594356115	0.00008247237745942964	0.00008216819541032933	0.0000844809270301246
12	0.00006723666566970193	0.00007330294841609635	0.00007973155719789138	0.00007483547178673404	0.00007694411028448926	0.00008259790104992644	0.00008409843840675172	0.00008760863643189988
13	0.00006774343423844481	0.0000736965085797052	0.00008170867991415393	0.00007700205599579008	0.00007820117217218687	0.00008269627019167376	0.0000861070316245103	0.0000908162172949762
14	0.00006841412033437139	0.00007457317620884785	0.00008376267487057377	0.00007939707520748397	0.000079402978477978	0.00008290011455329122	0.00008799603877675784	0.00009413890463024303
15	0.00006940452036180214	0.0000759218514445916	0.00008591677876594113	0.0000818302993726843	0.00008053995632437471	0.00008326754896013825	0.00008970104275044452	0.00009750538703774946
16	0.00007082437645806349	0.00007755962489915775	0.00008801963784270969	0.00008421190061529486	0.0000816069471905683	0.00008384931045627443	0.00009140516805867141	0.00010079359362160953
17	0.00007283249131530024	0.00007925491425439499	0.00008974771351816046	0.00008653483356453136	0.00008275697917945089	0.00008469640305246569	0.00009337108571016123	0.00010396330833807947
18	0.00007554422064055314	0.00008089254290276996	0.000090907253390516	0.00008880844058511927	0.00008422514941372505	0.00008587351388146646	0.00009577530490756472	0.00010699384416928666
19	0.00007890467497148521	0.00008260092943653254	0.00009162268165298654	0.00009098797747045258	0.00008611379179114019	0.00008739755936203292	0.00009857025867233701	0.00010972107652010528
20	0.00008272132463107248	0.00008452389073940769	0.00009219389650101325	0.00009290762852282806	0.00008837444088926873	0.0000893179438942869	0.00010163302175393301	0.00011194438402239144
